Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?,year_received,month_received,dayofweek_received,quarter_received,is_weekend,is_holiday_season,processing_days,same_day_processing,company_complaint_count,company_size,state_complaint_count,product_category,region
1236405,Bank Account Or Service,Checking Account,Using A Debit Or Atm Card,Not Specified,TN,37932,2015-02-11,2015-02-12,Suntrust Bank,Closed with explanation,Yes,No,2015,2,2,1,0,0,1,0,184,large,473,banking,south
1235655,Debt Collection,Credit Card,Disclosure Verification Of Debt,Right To Dispute Notice Not Received,OK,73132,2015-02-11,2015-02-11,Radius Global Solutions Llc,Closed with explanation,Yes,No,2015,2,2,1,0,0,0,1,15,medium,207,debt,south
1234939,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Information Is Not Mine,VA,20176,2015-02-11,2015-02-11,Experian,In progress,Yes,No,2015,2,2,1,0,0,0,1,1940,enterprise,869,credit,south
1235653,Bank Account Or Service,Other Bank Product/Service,Problems Caused By My Funds Being Low,Not Specified,MO,65202,2015-02-11,2015-02-18,Regions,Closed with monetary relief,Yes,No,2015,2,2,1,0,0,7,0,83,large,409,banking,midwest
1235380,Mortgage,Other Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,Unknown,30344,2015-02-11,2015-02-18,Nationstar Mortgage,Closed with explanation,Yes,No,2015,2,2,1,0,0,7,0,749,enterprise,421,mortgage,unknown
1234971,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Account Status,NY,11218,2015-02-11,2015-02-11,Experian,In progress,Yes,No,2015,2,2,1,0,0,0,1,1940,enterprise,1846,credit,northeast
1236488,Mortgage,Other Mortgage,Settlement Process And Costs,Not Specified,NY,10566,2015-02-11,2015-02-11,Nationstar Mortgage,In progress,Yes,No,2015,2,2,1,0,0,0,1,749,enterprise,1846,mortgage,northeast
1235616,Debt Collection,Not Specified,Communication Tactics,Frequent Or Repeated Calls,NY,14886,2015-02-11,2015-02-19,Navient,Closed with explanation,Yes,No,2015,2,2,1,0,0,8,0,368,enterprise,1846,debt,northeast
1236637,Debt Collection,Mortgage,Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,NY,11433,2015-02-11,2015-02-18,"Select Portfolio Servicing, Inc",Closed with explanation,Yes,No,2015,2,2,1,0,0,7,0,211,enterprise,1846,debt,northeast
1234849,Mortgage,Conventional Fixed Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,PA,15044,2015-02-11,2015-02-18,Nationstar Mortgage,Closed with explanation,Yes,No,2015,2,2,1,0,0,7,0,749,enterprise,1055,mortgage,northeast
1234850,Bank Account Or Service,(Cd) Certificate Of Deposit,"Account Opening, Closing, Or Management",Not Specified,CA,90405,2015-02-11,2015-02-11,Discover,Closed with explanation,Yes,No,2015,2,2,1,0,0,0,1,368,enterprise,3859,banking,west
1237734,Bank Account Or Service,Checking Account,Problems Caused By My Funds Being Low,Not Specified,WA,98405,2015-02-11,2015-02-18,Td Bank,Closed with explanation,Yes,Yes,2015,2,2,1,0,0,7,0,217,enterprise,509,banking,west
1234852,Debt Collection,Medical,Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,NC,28226,2015-02-11,2015-02-11,"Jon Barry And Associates, Inc.",Closed with non-monetary relief,Yes,No,2015,2,2,1,0,0,0,1,10,small,764,debt,south
1235563,Debt Collection,Not Specified,Taking/Threatening An Illegal Action,Attempted To/Collected Exempt Funds,VA,23453,2015-02-11,2015-02-19,"Premium Asset Services, Llc",In progress,Yes,No,2015,2,2,1,0,0,8,0,41,medium,869,debt,south
1234851,Mortgage,Other Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,GA,30340,2015-02-11,2015-02-19,Bank Of America,Closed with explanation,Yes,No,2015,2,2,1,0,0,8,0,1518,enterprise,1146,mortgage,south
1237130,Debt Collection,Not Specified,Taking/Threatening An Illegal Action,Threatened Arrest/Jail If Do Not Pay,CA,95473,2015-02-11,2015-02-11,Integrated Recovery Services,Closed with explanation,No,No,2015,2,2,1,0,0,0,1,6,small,3859,debt,west
1234935,Bank Account Or Service,Checking Account,"Account Opening, Closing, Or Management",Not Specified,NY,14221,2015-02-11,2015-02-11,Keybank Na,Closed with explanation,Yes,No,2015,2,2,1,0,0,0,1,64,large,1846,banking,northeast
1235319,Debt Collection,"Other (Phone, Health Club, Etc.)",Improper Contact Or Sharing Of Info,Contacted Me After I Asked Not To,TX,77803,2015-02-11,2015-02-20,Jpmorgan Chase,Closed with explanation,Yes,No,2015,2,2,1,0,0,9,0,1272,enterprise,2380,debt,south
1236629,Bank Account Or Service,Checking Account,Deposits And Withdrawals,Not Specified,AZ,85713,2015-02-11,2015-02-18,Bank Of America,Closed with explanation,Yes,No,2015,2,2,1,0,0,7,0,1518,enterprise,578,banking,west
1235287,Credit Card,Not Specified,Delinquent Account,Not Specified,CA,95032,2015-02-11,2015-02-11,Usaa Savings,Closed with explanation,Yes,No,2015,2,2,1,0,0,0,1,101,large,3859,credit,west
1235289,Mortgage,Conventional Adjustable Mortgage (Arm),"Loan Modification,Collection,Foreclosure",Not Specified,TX,75098,2015-02-11,2015-02-11,Bank Of America,Closed with explanation,Yes,No,2015,2,2,1,0,0,0,1,1518,enterprise,2380,mortgage,south
1235600,Debt Collection,Not Specified,Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,IL,60613,2015-02-11,2015-02-11,"Enhanced Recovery Company, Llc",Closed with non-monetary relief,Yes,No,2015,2,2,1,0,0,0,1,396,enterprise,1003,debt,midwest
1239273,Student Loan,Non-Federal Student Loan,Dealing With My Lender Or Servicer,Not Specified,WV,25444,2015-02-11,2015-02-12,Genesis Lending,Closed with explanation,Yes,Yes,2015,2,2,1,0,0,1,0,65,large,70,loan,south
1236509,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Information Is Not Mine,FL,33146,2015-02-11,2015-02-11,Transunion,Closed with explanation,Yes,No,2015,2,2,1,0,0,0,1,1525,enterprise,2592,credit,south
1237309,Credit Reporting,Not Specified,Unable To Get Credit Report/Credit Score,Problem Getting My Free Annual Report,PA,18505,2015-02-11,2015-02-12,Equifax,Closed with explanation,Yes,Yes,2015,2,2,1,0,0,1,0,2049,enterprise,1055,credit,northeast
1234932,Student Loan,Non-Federal Student Loan,Can'T Repay My Loan,Not Specified,VA,22204,2015-02-11,2015-02-11,Jpmorgan Chase,Closed with explanation,Yes,No,2015,2,2,1,0,0,0,1,1272,enterprise,869,loan,south
1235304,Mortgage,Conventional Fixed Mortgage,"Loan Servicing, Payments, Escrow Account",Not Specified,GA,30143,2015-02-11,2015-02-11,Wells Fargo,Closed with explanation,Yes,Yes,2015,2,2,1,0,0,0,1,1430,enterprise,1146,mortgage,south
1235293,Credit Card,Not Specified,Other,Not Specified,NY,14303,2015-02-11,2015-02-18,Barclays,Closed with non-monetary relief,Yes,No,2015,2,2,1,0,0,7,0,114,large,1846,credit,northeast
1235295,Consumer Loan,Vehicle Lease,Managing The Loan Or Lease,Not Specified,CA,92211,2015-02-11,2015-02-18,Santander Consumer Usa,Closed with explanation,Yes,Yes,2015,2,2,1,0,0,7,0,133,large,3859,loan,west
1234853,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Information Is Not Mine,NC,28226,2015-02-11,2015-02-11,Transunion,Closed with explanation,Yes,No,2015,2,2,1,0,0,0,1,1525,enterprise,764,credit,south
1234931,Debt Collection,"Other (Phone, Health Club, Etc.)",Improper Contact Or Sharing Of Info,Talked To A Third Party About My Debt,NJ,7011,2015-02-11,2015-02-18,"Cl Holdings, Llc",Closed with monetary relief,Yes,No,2015,2,2,1,0,0,7,0,25,medium,1113,debt,northeast
1239272,Debt Collection,Not Specified,Communication Tactics,Frequent Or Repeated Calls,NV,89128,2015-02-11,2015-02-12,"Harris & Harris, Ltd.",Closed with explanation,Yes,No,2015,2,2,1,0,0,1,0,18,medium,351,debt,west
1234985,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Information Is Not Mine,TX,78613,2015-02-11,2015-02-11,Experian,In progress,Yes,No,2015,2,2,1,0,0,0,1,1940,enterprise,2380,credit,south
1235671,Bank Account Or Service,Checking Account,"Account Opening, Closing, Or Management",Not Specified,TX,75975,2015-02-11,2015-02-18,Regions,Closed with explanation,Yes,No,2015,2,2,1,0,0,7,0,83,large,2380,banking,south
1235299,Student Loan,Non-Federal Student Loan,Can'T Repay My Loan,Not Specified,NY,13202,2015-02-11,2015-02-11,Navient,Closed with explanation,Yes,No,2015,2,2,1,0,0,0,1,368,enterprise,1846,loan,northeast
1235352,Credit Card,Not Specified,Customer Service / Customer Relations,Not Specified,FL,33431,2015-02-11,2015-02-11,Barclays,In progress,Yes,No,2015,2,2,1,0,0,0,1,114,large,2592,credit,south
1234878,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Information Is Not Mine,TX,77590,2015-02-11,2015-02-11,Equifax,Closed with explanation,Yes,No,2015,2,2,1,0,0,0,1,2049,enterprise,2380,credit,south
1236660,Debt Collection,Not Specified,Cont'D Attempts Collect Debt Not Owed,Debt Was Paid,ME,4605,2015-02-11,2015-02-11,Stellar Recovery Inc.,Closed with explanation,Yes,No,2015,2,2,1,0,0,0,1,63,large,115,debt,northeast
1234154,Credit Card,Not Specified,Billing Disputes,Not Specified,ID,83616,2015-02-10,2015-02-10,Citibank,Closed with non-monetary relief,Yes,No,2015,2,1,1,0,0,0,1,1016,enterprise,115,credit,west
1233594,Consumer Loan,Installment Loan,Managing The Loan Or Lease,Not Specified,FL,33023,2015-02-10,2015-02-13,"Atlantic Credit & Finance, Inc.",Closed with explanation,Yes,No,2015,2,1,1,0,0,3,0,4,small,2592,loan,south
1234152,Credit Card,Not Specified,Closing/Cancelling Account,Not Specified,IL,60181,2015-02-10,2015-02-10,Discover,Closed with explanation,Yes,No,2015,2,1,1,0,0,0,1,368,enterprise,1003,credit,midwest
1233952,Debt Collection,"Other (Phone, Health Club, Etc.)",False Statements Or Representation,Attempted To Collect Wrong Amount,TX,75203,2015-02-10,2015-02-10,Stellar Recovery Inc.,Closed with explanation,Yes,No,2015,2,1,1,0,0,0,1,63,large,2380,debt,south
1233931,Debt Collection,Medical,Communication Tactics,Frequent Or Repeated Calls,OK,73115,2015-02-10,2015-02-10,"American Collection Services, Inc. (Ok, Tx)",Closed with explanation,Yes,No,2015,2,1,1,0,0,0,1,1,small,207,debt,south
1233957,Credit Card,Not Specified,Identity Theft / Fraud / Embezzlement,Not Specified,TX,75203,2015-02-10,2015-02-13,"First National Collection Bureau, Inc.",Closed with explanation,Yes,No,2015,2,1,1,0,0,3,0,40,medium,2380,credit,south
1233908,Debt Collection,Credit Card,False Statements Or Representation,Attempted To Collect Wrong Amount,IL,60453,2015-02-10,2015-02-13,Resurgent Capital Services L.P.,Closed with non-monetary relief,Yes,No,2015,2,1,1,0,0,3,0,97,large,1003,debt,midwest
1233832,Bank Account Or Service,Savings Account,"Account Opening, Closing, Or Management",Not Specified,FL,32256,2015-02-10,2015-02-13,Bbva Compass,Closed with non-monetary relief,Yes,No,2015,2,1,1,0,0,3,0,39,medium,2592,banking,south
1233916,Mortgage,Other Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,NJ,7882,2015-02-10,2015-02-13,Freedom Mortgage,Closed with explanation,Yes,No,2015,2,1,1,0,0,3,0,25,medium,1113,mortgage,northeast
1235267,Credit Card,Not Specified,Unsolicited Issuance Of Credit Card,Not Specified,IL,60561,2015-02-10,2015-02-11,Bank Of America,Closed with explanation,Yes,No,2015,2,1,1,0,0,1,0,1518,enterprise,1003,credit,midwest
1233309,Mortgage,Other Mortgage,"Application, Originator, Mortgage Broker",Not Specified,NJ,7044,2015-02-10,2015-02-13,Wells Fargo,Closed with explanation,Yes,No,2015,2,1,1,0,0,3,0,1430,enterprise,1113,mortgage,northeast
1233845,Debt Collection,Payday Loan,Taking/Threatening An Illegal Action,Threatened Arrest/Jail If Do Not Pay,CA,91786,2015-02-10,2015-02-10,"Check Into Cash, Inc.",Closed with monetary relief,Yes,No,2015,2,1,1,0,0,0,1,21,medium,3859,debt,west
1233234,Credit Card,Not Specified,Advertising And Marketing,Not Specified,NY,14850,2015-02-10,2015-02-10,Barclays,Closed with explanation,Yes,Yes,2015,2,1,1,0,0,0,1,114,large,1846,credit,northeast
1233846,Student Loan,Non-Federal Student Loan,Dealing With My Lender Or Servicer,Not Specified,CA,94401,2015-02-10,2015-02-13,Transworld Systems Inc.,In progress,Yes,No,2015,2,1,1,0,0,3,0,215,enterprise,3859,loan,west
1233954,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Personal Information,TX,75203,2015-02-10,2015-02-13,Equifax,Closed with non-monetary relief,Yes,No,2015,2,1,1,0,0,3,0,2049,enterprise,2380,credit,south
1233246,Debt Collection,Not Specified,Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,GA,30296,2015-02-10,2015-02-10,Southern Management Systems Inc.,Closed with explanation,Yes,No,2015,2,1,1,0,0,0,1,8,small,1146,debt,south
1233812,Mortgage,Conventional Adjustable Mortgage (Arm),"Loan Modification,Collection,Foreclosure",Not Specified,TX,75243,2015-02-10,2015-02-13,"Select Portfolio Servicing, Inc",Closed with explanation,Yes,Yes,2015,2,1,1,0,0,3,0,211,enterprise,2380,mortgage,south
1233808,Mortgage,Fha Mortgage,"Loan Servicing, Payments, Escrow Account",Not Specified,MD,20740,2015-02-10,2015-02-10,"Pennymac Loan Services, Llc",Closed with non-monetary relief,Yes,No,2015,2,1,1,0,0,0,1,41,medium,791,mortgage,south
1233926,Mortgage,Fha Mortgage,"Loan Servicing, Payments, Escrow Account",Not Specified,GA,31322,2015-02-10,2015-02-10,Nationstar Mortgage,Closed with explanation,Yes,No,2015,2,1,1,0,0,0,1,749,enterprise,1146,mortgage,south
1233982,Consumer Loan,Vehicle Loan,Managing The Loan Or Lease,Not Specified,PA,15012,2015-02-10,2015-02-10,Ford Motor Credit Company,Closed with explanation,Yes,No,2015,2,1,1,0,0,0,1,28,medium,1055,loan,northeast
1233831,Credit Card,Not Specified,Advertising And Marketing,Not Specified,CO,80124,2015-02-10,2015-02-10,Jpmorgan Chase,Closed with explanation,Yes,Yes,2015,2,1,1,0,0,0,1,1272,enterprise,483,credit,west
1233813,Mortgage,Other Mortgage,"Loan Servicing, Payments, Escrow Account",Not Specified,VA,23453,2015-02-10,2015-02-13,Ocwen,In progress,Yes,No,2015,2,1,1,0,0,3,0,934,enterprise,869,mortgage,south
1233780,Consumer Loan,Installment Loan,Problems When You Are Unable To Pay,Not Specified,CO,80231,2015-02-10,2015-02-13,Aalm Consulting Services Ltd (International Company),Closed with explanation,Yes,No,2015,2,1,1,0,0,3,0,7,small,483,loan,west
1233804,Mortgage,Conventional Fixed Mortgage,"Loan Servicing, Payments, Escrow Account",Not Specified,CA,94539,2015-02-10,2015-02-10,Pnc Bank,In progress,Yes,No,2015,2,1,1,0,0,0,1,237,enterprise,3859,mortgage,west
1233904,Credit Reporting,Not Specified,Credit Monitoring Or Identity Protection,Problem With Fraud Alerts,CA,90604,2015-02-10,2015-02-10,"Fnis (Fidelity National Information Services, Inc.)",Closed with explanation,Yes,Yes,2015,2,1,1,0,0,0,1,57,large,3859,credit,west
1234433,Debt Collection,Not Specified,Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,TX,77532,2015-02-10,2015-02-10,"Delray Capital, Llc",Closed,Yes,No,2015,2,1,1,0,0,0,1,6,small,2380,debt,south
1233789,Debt Collection,Not Specified,Improper Contact Or Sharing Of Info,Contacted Employer After Asked Not To,FL,33162,2015-02-10,2015-02-10,Revenue Assistance Corporation Dba Revenue Group,Closed with explanation,Yes,No,2015,2,1,1,0,0,0,1,5,small,2592,debt,south
1234257,Credit Card,Not Specified,Closing/Cancelling Account,Not Specified,CA,92069,2015-02-10,2015-02-11,Ge Capital Retail,Closed with explanation,Yes,No,2015,2,1,1,0,0,1,0,481,enterprise,3859,credit,west
1233929,Debt Collection,Payday Loan,False Statements Or Representation,Impersonated An Attorney Or Official,MO,64507,2015-02-10,2015-02-10,"Check Into Cash, Inc.",Closed with explanation,Yes,No,2015,2,1,1,0,0,0,1,21,medium,409,debt,midwest
1235134,Debt Collection,Credit Card,Communication Tactics,Used Obscene/Profane/Abusive Language,FL,33027,2015-02-10,2015-02-11,Hsbc,Closed with explanation,Yes,No,2015,2,1,1,0,0,1,0,199,large,2592,debt,south
1233555,Debt Collection,"Other (Phone, Health Club, Etc.)",Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,FL,33871,2015-02-10,2015-02-10,Allied Interstate Llc,Closed with non-monetary relief,Yes,No,2015,2,1,1,0,0,0,1,86,large,2592,debt,south
1235224,Mortgage,Conventional Fixed Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,OH,44418,2015-02-10,2015-02-11,U.S. Bancorp,Closed with explanation,Yes,No,2015,2,1,1,0,0,1,0,429,enterprise,939,mortgage,midwest
1234816,Bank Account Or Service,Checking Account,Deposits And Withdrawals,Not Specified,NJ,8046,2015-02-10,2015-02-11,Wells Fargo,Closed with explanation,Yes,No,2015,2,1,1,0,0,1,0,1430,enterprise,1113,banking,northeast
1233750,Debt Collection,"Other (Phone, Health Club, Etc.)",Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,FL,33411,2015-02-10,2015-02-13,Allied Interstate Llc,Closed with non-monetary relief,Yes,No,2015,2,1,1,0,0,3,0,86,large,2592,debt,south
1233735,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Account Status,NH,3835,2015-02-10,2015-02-13,Equifax,Closed with explanation,Yes,No,2015,2,1,1,0,0,3,0,2049,enterprise,111,credit,northeast
1232696,Credit Card,Not Specified,Other,Not Specified,MD,21045,2015-02-10,2015-02-10,Citibank,Closed with explanation,Yes,No,2015,2,1,1,0,0,0,1,1016,enterprise,791,credit,south
1236633,Bank Account Or Service,Checking Account,"Making/Receiving Payments, Sending Money",Not Specified,MA,2118,2015-02-10,2015-02-11,Bank Of America,Closed with explanation,Yes,No,2015,2,1,1,0,0,1,0,1518,enterprise,512,banking,northeast
1233670,Mortgage,Fha Mortgage,"Loan Servicing, Payments, Escrow Account",Not Specified,CO,80209,2015-02-10,2015-02-10,Colorado Housing And Finance Authority,Closed with explanation,Yes,Yes,2015,2,1,1,0,0,0,1,1,small,483,mortgage,west
1233851,Credit Card,Not Specified,Rewards,Not Specified,DE,19810,2015-02-10,2015-02-24,Bank Of America,Closed with explanation,Yes,Yes,2015,2,1,1,0,0,14,0,1518,enterprise,152,credit,south
1233626,Mortgage,Conventional Fixed Mortgage,"Application, Originator, Mortgage Broker",Not Specified,TX,75682,2015-02-10,2015-02-10,"Green Tree Servicing, Llc",Closed with non-monetary relief,Yes,No,2015,2,1,1,0,0,0,1,399,enterprise,2380,mortgage,south
1232885,Bank Account Or Service,Checking Account,"Account Opening, Closing, Or Management",Not Specified,GA,30458,2015-02-10,2015-02-13,E*Trade Bank,Closed with explanation,No,Yes,2015,2,1,1,0,0,3,0,3,small,1146,banking,south
1234392,Credit Card,Not Specified,Identity Theft / Fraud / Embezzlement,Not Specified,MN,55407,2015-02-10,2015-02-13,Amex,Closed with explanation,Yes,No,2015,2,1,1,0,0,3,0,270,enterprise,311,credit,midwest
1233965,Credit Card,Not Specified,Apr Or Interest Rate,Not Specified,FL,33181,2015-02-10,2015-02-11,Usaa Savings,Closed with explanation,Yes,Yes,2015,2,1,1,0,0,1,0,101,large,2592,credit,south
1233977,Mortgage,Home Equity Loan Or Line Of Credit,"Loan Modification,Collection,Foreclosure",Not Specified,PA,18612,2015-02-10,2015-02-13,Wells Fargo,Closed with explanation,Yes,No,2015,2,1,1,0,0,3,0,1430,enterprise,1055,mortgage,northeast
1234415,Bank Account Or Service,Checking Account,"Account Opening, Closing, Or Management",Not Specified,KS,66203,2015-02-10,2015-02-11,Suntrust Bank,Closed with explanation,Yes,No,2015,2,1,1,0,0,1,0,184,large,176,banking,midwest
1233896,Mortgage,Fha Mortgage,"Application, Originator, Mortgage Broker",Not Specified,AK,99687,2015-02-10,2015-02-10,Wells Fargo,In progress,Yes,No,2015,2,1,1,0,0,0,1,1430,enterprise,25,mortgage,west
1234447,Student Loan,Non-Federal Student Loan,Dealing With My Lender Or Servicer,Not Specified,FL,34769,2015-02-10,2015-02-10,Genesis Lending,Closed with explanation,Yes,Yes,2015,2,1,1,0,0,0,1,65,large,2592,loan,south
1236598,Mortgage,Conventional Fixed Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,CA,92630,2015-02-10,2015-02-11,Ocwen,Closed with explanation,Yes,No,2015,2,1,1,0,0,1,0,934,enterprise,3859,mortgage,west
